Result: _result
Table: keys: [_start, _stop, _field, _measurement, code, owner]
                   _start:time                      _stop:time           _field:string     _measurement:string             code:string            owner:string                      _time:time                  _value:float
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-14T03:31:45.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-14T04:31:46.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-14T06:31:47.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-14T07:31:47.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-14T09:31:47.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-14T10:31:47.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-14T11:31:47.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-14T12:31:47.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-14T13:31:47.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-14T15:31:47.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-14T16:31:47.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-14T18:31:48.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-14T19:31:48.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-14T20:31:48.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-14T21:32:05.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-14T22:32:05.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-14T23:32:05.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-15T00:32:05.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-15T01:32:05.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-15T03:32:05.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-15T04:32:05.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-15T06:32:06.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-15T07:32:06.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-15T08:32:05.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-15T09:32:06.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-15T10:32:06.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-15T11:32:05.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-15T12:32:06.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-15T14:32:05.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-15T15:32:06.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-15T16:32:06.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-15T17:32:05.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-15T18:32:06.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-15T19:32:06.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-15T20:32:05.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-15T21:32:06.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-15T22:32:07.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-15T23:32:06.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-16T00:32:06.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-16T01:32:07.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-16T02:32:06.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-16T03:32:06.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-16T04:32:07.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-16T05:32:06.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-16T06:32:06.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-16T07:32:07.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-16T08:32:06.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-16T09:32:06.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-16T11:32:17.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-16T12:32:17.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-16T13:32:17.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-16T14:32:17.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-16T15:32:17.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-16T17:32:17.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-16T18:32:17.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-16T19:32:17.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-16T20:32:18.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-16T21:32:17.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-16T22:32:18.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-16T23:32:18.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-17T00:32:17.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-17T01:32:18.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-17T02:32:18.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-17T03:32:17.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-17T05:32:23.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-17T06:32:22.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-17T07:32:23.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-17T08:32:24.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-17T09:32:25.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-17T11:32:24.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-17T12:32:25.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-17T14:32:24.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-17T15:32:25.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-17T16:32:25.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-17T17:32:26.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-17T18:32:26.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-17T20:32:26.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-17T21:32:26.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-17T22:32:26.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-17T23:32:26.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-18T00:32:26.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-18T02:32:27.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-18T03:32:27.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-18T04:32:26.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-18T05:32:27.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-18T06:32:27.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-18T07:32:26.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-18T08:32:27.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-18T09:32:27.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-18T11:32:27.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-18T12:32:27.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-18T13:32:28.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-18T14:32:27.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-18T15:32:28.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-18T16:32:28.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-18T17:32:27.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-18T18:32:28.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-18T19:32:28.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-18T20:32:27.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-18T21:32:28.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-18T22:32:28.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-18T23:32:29.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-19T00:32:29.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-19T01:32:29.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-19T02:32:29.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-19T03:32:29.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-19T04:32:29.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-19T06:32:30.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-19T07:32:30.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-19T09:32:43.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-19T10:32:42.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-19T12:32:43.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-19T13:32:42.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-19T14:32:43.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-19T15:32:43.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-19T16:32:44.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-19T17:32:44.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-19T18:32:44.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-19T19:32:44.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-19T20:32:44.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-19T21:32:44.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-19T22:32:44.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-19T23:32:44.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-20T00:32:44.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-20T01:32:45.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-20T02:32:45.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-20T03:32:44.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-20T04:32:45.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-20T05:32:45.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-20T06:32:44.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-20T07:32:45.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-20T08:32:47.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-20T09:32:47.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-20T10:32:47.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-20T11:32:47.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-20T12:32:47.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-20T13:32:47.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-20T14:32:47.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-20T15:32:47.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-20T16:32:48.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-20T17:32:48.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-20T18:32:48.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-20T20:32:48.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-20T21:32:48.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-20T23:32:48.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-21T00:32:49.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-21T01:32:48.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-21T02:32:48.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-21T03:32:49.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-21T05:32:48.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-21T06:32:49.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-21T07:32:48.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-21T08:32:48.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-21T09:32:49.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-21T10:32:48.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-21T12:32:50.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-21T13:32:50.000000000Z              Brno-Lány
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                    name                   co_8h                   BBMLA                  SMBrno  2023-08-21T14:32:50.000000000Z              Brno-Lány
