X,Y,isinactive,lng,laststopid,vtype,bearing,globalid,lineid,ltype,routeid,delay,course,linename,lf,id,lastupdate,lat,finalstopid,objectid
16.693432,49.154842,false,16.693432,1334,2,135,{4D08801A-997D-4ECE-87D7-E3C0073229F9},77,2,5145,0,07705,77,true,7051,2023/09/29 16:54:49.300+00,49.154842,1716,2988183584
16.890667,48.751354,false,16.890667,15729,4,315,{61351725-F80D-43DA-B99B-A7F65ECA53A5},567,4,43,0,56005,567,true,21001,2023/09/29 16:54:49.300+00,48.751354,15760,2988183585
16.595898,49.190845,false,16.595898,1378,1,0,{26AE89B4-FE72-4194-A16B-51BA9A1DE262},25,1,5171,1,02519,25,true,3621,2023/09/29 16:54:49.292+00,49.190845,1646,2988183586
16.662222,49.48999,false,16.662222,12633,4,45,{C87D17FE-B1BA-47CD-ACA1-264E666237C2},251,4,73,0,25104,251,true,21235,2023/09/29 16:54:49.292+00,49.48999,12919,2988183587
16.62631,49.202171,false,16.62631,1663,0,0,{894E64BF-01DA-4213-9C2F-06AB691D8D92},7,0,5110,3,00705,7,true,1846,2023/09/29 16:54:49.292+00,49.202171,1069,2988183588
16.531084,49.224697,false,16.531084,1752,4,0,{DD2A8A3C-3D46-4AE0-A996-DB5988ACC0BB},51,2,30,7,05143,51,true,21707,2023/09/29 16:54:49.292+00,49.224697,1796,2988183589
16.619678,49.182758,false,16.619678,1807,4,180,{6144AA84-333C-4D5B-9A09-E2D6C979A175},74,2,251,0,04843,74,true,21032,2023/09/29 16:54:49.300+00,49.182758,16156,2988183590
16.519238,49.225529,false,16.519238,1537,0,90,{DEA5BA24-4C54-4DFE-AB18-E98629189761},3,0,5228,0,00312,3,true,1913,2023/09/29 16:54:49.301+00,49.225529,1611,2988183591
16.708057,48.955769,false,16.708057,15416,4,270,{163E9AD1-A8C7-461B-AB6B-4DDBB6432F20},165,4,37,0,16501,165,true,21236,2023/09/29 16:54:49.301+00,48.955769,15317,2988183592
17.124411,48.857697,false,17.124411,19002,4,90,{385CE22F-AD36-4961-A87C-FD3A82B474DB},663,4,58,3,66310,663,true,21116,2023/09/29 16:54:49.300+00,48.857697,19001,2988183593
16.99201,49.275894,false,16.99201,17423,4,0,{8CE5FD4A-C422-42CC-A3DE-D78EDCF9D700},157,4,30,0,15702,157,true,21774,2023/09/29 16:54:49.301+00,49.275894,17423,2988183594
16.87705,49.148003,false,16.87705,16328,4,180,{D34E5F15-0616-43F2-9C4E-05DBD2F7FE6A},106,4,28,1,10604,106,false,21019,2023/09/29 16:54:49.301+00,49.148003,1696,2988183595
16.602489,49.221779,false,16.602489,1007,2,315,{B4DB7B00-ABA0-4FD5-9C64-31234DC654AA},796,2,5079,1,04002,E56,true,2659,2023/09/29 16:54:49.301+00,49.221779,1286,2988183596
16.623999,49.214493,false,16.623999,1336,1,45,{5E2ED0E6-690E-4E3B-A74A-D10A3E1C76B4},25,1,5169,2,02515,25,true,3631,2023/09/29 16:54:49.301+00,49.214493,1646,2988183597
16.601311,49.149544,false,16.601311,1396,0,180,{E387568A-812B-4916-A9EE-9A4D188093E0},2,0,5221,2,00204,2,true,1925,2023/09/29 16:54:49.301+00,49.149544,15134,2988183598
16.536661,49.2225,false,16.536661,1226,0,0,{42088048-CEF7-4D21-8CD6-EE80BAA5E295},1,0,5225,0,00109,1,true,1078,2023/09/29 16:54:49.302+00,49.2225,1102,2988183599
16.889046,48.765724,false,16.889046,15771,4,0,{D0CB9A24-3362-42CF-A8B9-E0950D2F9081},569,4,25,1,56010,569,true,21475,2023/09/29 16:54:49.302+00,48.765724,15735,2988183600
16.506045,49.156514,false,16.506045,14119,5,270,{CB36329E-B2A4-4DAA-AB4F-4054C6D7E9AB},141,5,4447,7,14129,S41,false,30004,2023/09/29 16:54:49.302+00,49.156514,1146,2988183601
16.592749,49.227367,false,16.592749,1566,0,315,{6533FEE1-1A4D-4405-9A67-C46E2052F8E0},6,0,5212,0,00602,6,true,1938,2023/09/29 16:54:49.302+00,49.227367,1286,2988183602
16.716341,49.203297,false,16.716341,1362,2,-1,{09BDA921-91F8-4D39-B462-2FC9CA082C2F},55,2,1100,0,05801,55,true,7104,2023/09/29 16:54:49.302+00,49.203297,1809,2988183603
17.312055,48.974691,false,17.312055,19302,5,225,{F805C473-F094-43DF-968F-F8B68293C2B9},148,5,24148,3,14801,S61,false,30131,2023/09/29 16:54:49.302+00,48.974691,16908,2988183604
16.57753,49.191055,false,16.57753,1343,0,135,{C1DE6BA0-5F3F-4525-9894-8E2E047FCD0E},1,0,5224,0,00131,1,true,1069,2023/09/29 16:54:49.303+00,49.191055,1553,2988183605
16.533815,49.300358,false,16.533815,13143,4,180,{28C501CC-1336-414D-8D87-023C95A36013},310,4,51,1,30201,310,true,21345,2023/09/29 16:54:49.303+00,49.300358,13122,2988183606
16.60603,49.198429,false,16.60603,1587,1,180,{1C12EC0E-2805-49F5-83FC-927BBB16C129},36,1,5139,1,03611,36,true,3622,2023/09/29 16:54:49.303+00,49.198429,1073,2988183607
16.500057,49.216927,false,16.500057,1559,2,135,{A32F6965-E47F-4D88-AD21-ABDDB529DA98},52,2,5122,2,05208,52,true,7737,2023/09/29 16:54:49.303+00,49.216927,1378,2988183608
16.602856,49.210426,false,16.602856,1166,0,0,{18E63479-1B9B-43B3-A68D-692393A6EE2F},1,0,5218,0,00126,1,true,1826,2023/09/29 16:54:49.303+00,49.210426,1553,2988183609
16.653898,49.135288,false,16.653898,1187,2,135,{BA4E1F2F-6FD2-4D42-8988-51A75E2A3901},64,2,1095,0,50051,64,true,7065,2023/09/29 16:54:49.303+00,49.135288,1182,2988183610
16.436695,49.276138,false,16.436695,13265,2,-1,{F3D24A99-E372-4A00-88B8-E307E754499F},303,4,1052,0,30304,303,true,2915,2023/09/29 16:54:49.303+00,49.276138,1796,2988183611
16.378407,49.44046,false,16.378407,13503,4,135,{8F6D4909-E989-4EDB-AFCC-3893E0E63854},340,4,16,0,33303,340,true,21653,2023/09/29 16:54:49.303+00,49.44046,13419,2988183612
16.890896,48.770035,false,16.890896,15772,4,180,{FEDC6F7B-3BA8-4E22-88E4-09A73AC25307},565,4,30,3,56003,565,true,21301,2023/09/29 16:54:49.303+00,48.770035,15755,2988183613
17.002636,49.151402,false,17.002636,16403,4,90,{0291AB55-1C62-4CC3-9CE7-4A21E51C7B4E},602,4,35,0,60204,602,true,21837,2023/09/29 16:54:49.303+00,49.151402,16401,2988183614
16.61298,49.191505,false,16.61298,1746,0,225,{8A590BD6-A873-49D8-AB32-3168A8CBFB9B},8,0,5225,4,00820,8,true,1731,2023/09/29 16:54:49.304+00,49.191505,1429,2988183615
16.569141,49.171329,false,16.569141,1492,1,180,{844DFDD3-CCDD-4DAC-B16E-176E4EEF03E5},25,1,5148,1,02503,25,true,3682,2023/09/29 16:54:49.304+00,49.171329,1472,2988183616
16.499481,49.023392,false,16.499481,15312,4,315,{B9277B7F-2C7F-494E-807B-9F75BDE03F1B},164,4,115,0,16410,164,true,21578,2023/09/29 16:54:49.304+00,49.023392,14015,2988183617
16.488705,49.1077,false,16.488705,14203,4,270,{C8F9D694-5486-424A-AAD8-CA277D0F49F6},510,4,29,7,40401,510,true,21857,2023/09/29 16:54:49.304+00,49.1077,14213,2988183618
16.598518,49.164394,false,16.598518,1706,0,90,{ECEDB304-0F47-40D5-84DA-ECACA27A986A},2,0,5222,0,00202,2,true,1919,2023/09/29 16:54:49.304+00,49.164394,1611,2988183619
16.525537,49.176434,false,16.525537,1037,2,225,{B615E98F-08D2-488F-B951-19F2AF9F075E},69,2,5099,0,06903,69,true,7824,2023/09/29 16:54:49.304+00,49.176434,1701,2988183620
16.77636,49.109642,false,16.77636,16103,4,270,{36FFCB13-64C3-4DCB-BD18-9A6CD49D5746},611,4,60,1,61001,611,true,21181,2023/09/29 16:54:49.304+00,49.109642,16149,2988183621
16.621923,49.177509,false,16.621923,15130,4,0,{CDA7206E-07A1-41D1-9CE2-6AE6F3B0F736},503,4,51,0,50301,OLY,true,21121,2023/09/29 16:54:49.292+00,49.177509,1716,2988183622
16.636861,49.204947,false,16.636861,1809,5,45,{E7B1223B-996D-4826-9BE1-F93B5C7C29EA},146,5,4157,0,14636,S6,false,30192,2023/09/29 16:54:49.304+00,49.204947,16509,2988183623
16.553377,49.226986,false,16.553377,1258,1,-1,{37E70B18-C2EB-4B57-B7FF-8A5AB40283B0},36,1,5149,0,03201,36,true,3059,2023/09/29 16:54:49.296+00,49.226986,1073,2988183624
16.62299,49.226727,false,16.62299,1069,0,225,{C044DB9B-C7DD-4FAF-835A-83AF1FB83C5E},9,0,5221,0,00903,9,true,1845,2023/09/29 16:54:49.296+00,49.226727,1212,2988183625
16.576466,49.232277,false,16.576466,1659,0,180,{1FB2C4AF-8DEC-45E4-A533-B9E7518A3C13},12,0,5221,0,01203,12,true,1109,2023/09/29 16:54:49.293+00,49.232277,1256,2988183626
16.587589,49.189201,false,16.587589,1768,1,135,{50C0DEC6-29E0-4D40-A7CB-79B301D82B24},37,1,5189,2,03713,37,true,3683,2023/09/29 16:54:49.293+00,49.189201,1378,2988183627
16.643106,49.432896,false,16.643106,12430,4,45,{7A01A8B2-99E1-4E07-9F42-180242A4FDDD},240,4,35,1,24002,240,true,21615,2023/09/29 16:54:49.293+00,49.432896,12423,2988183628
16.679321,49.208717,false,16.679321,1368,0,45,{DC16571B-ADB3-40B7-8C1B-95F28C8EACB2},8,0,5214,4,00802,8,true,1719,2023/09/29 16:54:49.293+00,49.208717,1384,2988183629
16.614616,49.190228,false,16.614616,1716,0,0,{6070F2BB-3534-4B93-ACB8-1F7ADBF70EC8},12,0,5216,0,01211,12,true,1083,2023/09/29 16:54:49.293+00,49.190228,1659,2988183630
16.589794,49.25087,false,16.589794,1557,2,45,{C9E2A8B0-7D5B-4F99-A0D0-0AFD0340AEB6},65,2,5097,0,06504,65,true,7521,2023/09/29 16:54:49.293+00,49.25087,1659,2988183631
16.428872,49.164073,false,16.428872,14238,5,90,{0BB3B42E-0D8E-4865-BF91-28FC35A4E381},140,5,4853,7,14006,S4,false,30027,2023/09/29 16:54:49.293+00,49.164073,7530,2988183632
16.635164,49.212776,false,16.635164,1668,0,225,{F7018626-8915-4452-8360-DC3EBA3BB89E},4,0,5223,0,00410,4,true,1715,2023/09/29 16:54:49.294+00,49.212776,1371,2988183633
16.627686,49.21722,false,16.627686,1646,2,180,{EA2DC75C-7E21-46B1-A0B0-20C710737717},84,2,1165,1,08415,84,true,2006,2023/09/29 16:54:49.296+00,49.21722,1611,2988183634
16.36447,49.015606,false,16.36447,14488,4,45,{970B45C9-D469-4FF5-A6BB-8E336F93A0ED},164,4,62,2,16401,164,true,22038,2023/09/29 16:54:49.296+00,49.015606,14019,2988183635
17.321795,48.994648,false,17.321795,19304,4,315,{DC91F3F1-CD9D-4507-9C17-96BF914462A3},933,4,13,0,93302,933,true,21921,2023/09/29 16:54:49.296+00,48.994648,16913,2988183636
16.605738,49.198364,false,16.605738,1073,1,315,{7FE86919-F5EB-4390-86CF-7EA5678F7BDE},34,1,5108,0,03403,34,true,3314,2023/09/29 16:54:49.296+00,49.198364,1766,2988183637
16.522623,49.213917,false,16.522623,1062,1,180,{64EE5EE7-7826-4D80-943C-952DD3DDD5FA},30,1,5155,0,03009,30,true,3065,2023/09/29 16:54:49.296+00,49.213917,1286,2988183638
16.582047,49.202278,false,16.582047,1371,0,-1,{2C117881-2117-43F6-B7D1-F5995BB6ED86},4,0,5216,0,00418,4,true,1724,2023/09/29 16:54:49.296+00,49.202278,1668,2988183639
16.608643,49.19458,false,16.608643,1423,0,180,{24AF2852-5328-4C57-B952-D446B91C3359},9,0,5215,2,00712,9,true,1837,2023/09/29 16:54:49.296+00,49.19458,1212,2988183640
16.655064,49.126888,false,16.655064,1183,4,180,{CAE5EF35-B32D-4E0F-A8C0-1B001A564DB1},509,4,45,2,50902,509,false,21851,2023/09/29 16:54:49.297+00,49.126888,15165,2988183641
16.602581,49.176266,false,16.602581,1703,4,90,{4FC48E4D-1CB7-459B-83C2-91EA664C88F8},501,4,49,0,50102,501,true,21810,2023/09/29 16:54:49.297+00,49.176266,15116,2988183642
16.590113,49.256081,false,16.590113,1391,2,225,{9EEC0AED-2B5E-4F0A-97A0-0AD847618839},70,2,5097,0,04204,70,true,2680,2023/09/29 16:54:49.297+00,49.256081,1286,2988183643
16.684034,49.184544,false,16.684034,17335,4,270,{8DB2C78B-78C0-47DE-8645-151A8784B8DB},107,4,85,5,10713,107,true,21422,2023/09/29 16:54:49.297+00,49.184544,1696,2988183644
16.463728,49.049381,false,16.463728,14357,4,315,{EC384334-B71B-49D4-AFC8-5871454EC16A},512,4,38,0,51202,512,true,21282,2023/09/29 16:54:49.297+00,49.049381,15140,2988183645
16.721596,49.181511,false,16.721596,16129,4,45,{701CF9DE-B8A6-4C32-BD52-78E0E5639EBA},151,4,126,0,15101,151,false,21744,2023/09/29 16:54:49.298+00,49.181511,1208,2988183646
16.722391,49.183357,false,16.722391,16130,4,180,{0AE29352-8732-45BF-81DE-05C42DA22840},151,4,227,0,15103,151,true,21550,2023/09/29 16:54:49.299+00,49.183357,16163,2988183647
16.689999,49.182137,false,16.689999,1577,1,315,{5293ABD8-70CB-4D7F-91E1-EA176D3DBC9E},33,1,5143,0,03308,33,true,3641,2023/09/29 16:54:49.298+00,49.182137,1146,2988183648
16.059225,48.852758,false,16.059225,18009,5,-1,{8E7A4572-FB5C-4B24-8918-979F3110F411},128,5,4529,3,12838,S8,false,30123,2023/09/29 16:54:49.299+00,48.852758,15729,2988183649
16.596899,49.188835,false,16.596899,1721,0,90,{EC4DA7B9-D3CA-4EEA-A9A9-40D636D005A5},7,0,5112,0,00707,7,true,1842,2023/09/29 16:54:49.300+00,49.188835,1786,2988183650
16.642017,49.203148,false,16.642017,1611,2,180,{7B9AEE31-FBF7-49FD-A3E6-DA15780FC0EF},84,2,1163,3,08413,84,true,2041,2023/09/29 16:54:49.299+00,49.203148,1611,2988183651
16.521873,48.980728,false,16.521873,15317,4,270,{46E9B874-4268-47F4-A1D2-A880E870F37F},108,4,35,0,10806,108,true,21067,2023/09/29 16:54:49.300+00,48.980728,18009,2988183652
16.568058,49.193863,false,16.568058,1487,1,270,{E4615B4A-40BC-468C-9533-9B2559B1AFAD},37,1,5190,2,03905,37,true,3319,2023/09/29 16:54:49.300+00,49.193863,1429,2988183653
16.579321,49.219627,false,16.579321,1567,2,225,{D2105A14-4F36-4D5A-BE43-88386B1B518B},67,2,5106,3,06717,67,true,7102,2023/09/29 16:54:49.300+00,49.219627,1213,2988183654
16.618394,49.194325,false,16.618394,1146,5,45,{DEFC9383-9409-4CD2-AC54-ADBA464355CA},130,5,14664,1,13004,S3,true,30216,2023/09/29 16:54:49.300+00,49.194325,13334,2988183655
16.669052,49.18314,false,16.669052,1068,1,90,{02E2403C-05ED-4635-9165-9DEB1F81C937},33,1,5144,3,03307,33,true,3640,2023/09/29 16:54:49.300+00,49.18314,1577,2988183656
16.652905,49.220257,false,16.652905,1197,2,180,{ABA426C0-4A71-4A75-A37A-D95EEA890AE8},64,2,1099,0,06407,64,true,7062,2023/09/29 16:54:49.301+00,49.220257,1182,2988183657
16.628819,48.799755,false,16.628819,15709,4,0,{D183F7BD-A1C1-4D99-810E-4F09A5B5A2CC},585,4,31,3,57005,585,true,21227,2023/09/29 16:54:49.301+00,48.799755,15714,2988183658
16.371758,49.098397,false,16.371758,14454,5,270,{BC55E493-0EBC-46AD-9C9E-67FCA4B42528},141,5,4472,6,14147,S41,false,30092,2023/09/29 16:54:49.301+00,49.098397,14454,2988183659
16.641382,49.202766,false,16.641382,1611,0,225,{6B7693A5-5077-4A8F-B701-4EB694E56431},2,0,5501,0,00209,2,false,1655,2023/09/29 16:54:49.301+00,49.202766,1343,2988183660
16.595093,49.230534,false,16.595093,1286,0,0,{1977C402-3881-44EC-A8D7-7490532F0731},6,0,5223,0,00614,6,true,1917,2023/09/29 16:54:49.301+00,49.230534,1616,2988183661
16.569263,49.205013,false,16.569263,1487,0,45,{29DCE149-1A23-4CFE-BCCA-22F94C9D4E79},1,0,5227,1,00111,1,true,1099,2023/09/29 16:54:49.296+00,49.205013,1102,2988183662
16.615656,49.192792,false,16.615656,1286,5,225,{81EC7A8D-034C-4B42-8109-185A09AB5007},147,5,1129,2,14729,R8,false,30303,2023/09/29 16:54:49.296+00,49.192792,17446,2988183663
16.527704,49.564556,false,16.527704,12838,4,135,{43D13169-8F09-489A-872C-EBA133CFBDCE},274,4,29,2,27401,274,true,21091,2023/09/29 16:54:49.301+00,49.564556,12830,2988183664
16.630762,49.231258,false,16.630762,1028,2,0,{A00DF8B5-D574-4B4D-9636-BADB1C3BC8B4},46,2,5188,2,05704,46,true,7730,2023/09/29 16:54:49.301+00,49.231258,1132,2988183665
15.879533,48.9181,false,15.879533,18259,5,135,{943EC04E-820C-4D97-BBB3-D5AF00A38860},138,5,1933,7,13821,S81,true,30085,2023/09/29 16:54:49.301+00,48.9181,18009,2988183666
16.627178,48.806881,false,16.627178,15714,4,0,{CDE0986E-2807-458C-9405-0549B1EBC56A},540,4,33,0,54002,540,true,21512,2023/09/29 16:54:49.302+00,48.806881,15403,2988183667
16.618254,49.218987,false,16.618254,1112,0,225,{D9F020E1-EFA5-4B07-B784-AD64E7656FB7},7,0,5101,1,00902,7,true,1910,2023/09/29 16:54:49.302+00,49.218987,1616,2988183668
17.120111,48.854906,false,17.120111,19001,5,225,{3CA11AFC-FCE4-42E6-BE8B-E301FEDA272B},149,5,2720,0,14901,S91,true,30205,2023/09/29 16:54:49.296+00,48.854906,19001,2988183669
16.512917,48.93214,false,16.512917,15325,4,270,{F7A464C5-9E4B-440D-856A-8FE797C0A787},104,4,23,1,10402,104,true,21401,2023/09/29 16:54:49.302+00,48.93214,15775,2988183670
16.595247,49.229874,false,16.595247,1286,1,180,{4F019868-9999-4E1F-87EE-1ECCBE24C60E},30,1,5152,0,03003,30,true,3317,2023/09/29 16:54:49.302+00,49.229874,1062,2988183671
16.649918,49.195614,false,16.649918,1082,2,90,{4ED94326-45A2-46CE-9024-D7CFE8BEDC4F},55,2,1095,2,05501,55,true,7814,2023/09/29 16:54:49.297+00,49.195614,1362,2988183672
16.602449,49.174301,false,16.602449,1703,2,0,{752F87ED-9F81-4CAA-AFB6-BFFF69FF30D1},40,2,5095,0,04010,40,true,2671,2023/09/29 16:54:49.299+00,49.174301,1671,2988183673
17.591774,48.862511,false,17.591774,19512,4,135,{03A8FCA2-267A-400A-A7E9-B71EB1451808},930,4,31,0,93003,930,true,21186,2023/09/29 16:54:49.302+00,48.862511,19516,2988183674
16.685238,49.206642,false,16.685238,1208,2,225,{CB50875B-5A4E-40D5-8946-3A33DD5016C3},27,1,5196,0,50032,27,true,2665,2023/09/29 16:54:49.302+00,49.206642,1611,2988183675
16.419308,49.347057,false,16.419308,13334,4,135,{568B8361-8E94-4F39-97CB-CFE4332D720A},336,4,37,0,33501,336,true,21560,2023/09/29 16:54:49.302+00,49.347057,13410,2988183676
16.616327,49.027237,false,16.616327,15302,4,45,{0197D012-393C-4AD4-9B81-B556176BEAE1},520,4,26,0,52001,520,false,21526,2023/09/29 16:54:49.302+00,49.027237,15229,2988183677
16.727768,49.166496,false,16.727768,16159,1,90,{56803CD9-8E9A-4C5C-8EFA-592FB1368E02},31,1,5145,0,03104,31,true,3021,2023/09/29 16:54:49.303+00,49.166496,1146,2988183678
16.55389,49.171776,false,16.55389,1616,0,225,{3C701829-45C3-43B0-8D30-C54B50DA4F3E},6,0,5220,0,00608,6,true,1901,2023/09/29 16:54:49.303+00,49.171776,1286,2988183679
16.582714,49.215298,false,16.582714,1426,1,135,{7E31EC88-BF0C-424A-9CCA-C085C1844E9B},34,1,5109,0,03405,34,true,3053,2023/09/29 16:54:49.303+00,49.215298,1073,2988183680
16.581894,49.202026,false,16.581894,1371,0,90,{87A82FAF-F640-4951-A4D9-F5A08EDF618A},4,0,5214,0,00416,4,true,1725,2023/09/29 16:54:49.303+00,49.202026,1668,2988183681
16.649746,49.154865,false,16.649746,1533,4,135,{CE619911-DC44-4920-B499-0C557C8F8B01},109,4,111,0,10910,109,true,21391,2023/09/29 16:54:49.299+00,49.154865,19001,2988183682
16.686195,49.611629,false,16.686195,12807,4,315,{8F83FE3E-EACB-4453-9DE9-67433FDE3E4E},251,4,31,1,25101,251,true,21275,2023/09/29 16:54:49.299+00,49.611629,12919,2988183683
16.912655,49.276241,false,16.912655,17303,4,270,{B75ED413-F893-49DC-86F3-6DD2B4BCB084},157,4,129,1,15703,157,true,21770,2023/09/29 16:54:49.300+00,49.276241,12225,2988183684
16.5243,49.196949,false,16.5243,1248,2,270,{89DB4C22-B123-4A7C-8072-9EB3C4D0FB0E},52,2,5099,0,05204,52,true,7713,2023/09/29 16:54:49.300+00,49.196949,1796,2988183685
16.062658,48.854902,false,16.062658,28102,5,225,{DCCC5BDC-37DA-4191-9E28-56EEF136A7A2},128,5,4522,2,12813,S8,false,30043,2023/09/29 16:54:49.300+00,48.854902,18009,2988183686
16.359324,49.188007,false,16.359324,14242,4,315,{74BFA3C8-8962-4965-AE34-4A476B39FA75},405,4,262,0,40501,405,true,21469,2023/09/29 16:54:49.301+00,49.188007,1429,2988183687
16.682358,49.172958,false,16.682358,1300,2,225,{B87B21EF-EEE8-4C74-9A97-B11243FAAC19},78,2,1109,0,07812,78,true,2661,2023/09/29 16:54:49.303+00,49.172958,15130,2988183688
16.666094,48.782276,false,16.666094,15714,5,135,{00785A27-B82F-44F1-97DD-2F80E4FED761},128,5,4527,2,12837,S8,false,30271,2023/09/29 16:54:49.303+00,48.782276,15729,2988183689
16.670118,49.292679,false,16.670118,12230,4,315,{1E676F0B-EAB9-4AE7-B807-5D07BDC05FC2},157,4,130,0,15704,157,true,21075,2023/09/29 16:54:49.303+00,49.292679,17326,2988183690
16.73292,49.108391,false,16.73292,16149,4,90,{E4C5FC30-3CBB-4591-87FA-EFC68DB58C5C},610,4,315,0,61102,610,true,21106,2023/09/29 16:54:49.303+00,49.108391,16301,2988183691
16.64356,49.086811,false,16.64356,15143,4,90,{E842F085-DEAE-4C06-9547-2A600E7325C4},514,4,37,0,51401,514,true,21735,2023/09/29 16:54:49.303+00,49.086811,15241,2988183692
16.660961,49.187988,false,16.660961,1291,0,90,{D2C0EEC8-A8B4-406C-AD6B-7B2473D0D942},8,0,5216,0,00804,8,true,1738,2023/09/29 16:54:49.303+00,49.187988,1384,2988183693
16.584635,49.170582,false,16.584635,1701,2,90,{DF09D3F3-40C9-41B6-9977-AD378B556EFE},69,2,5097,0,06907,69,true,7073,2023/09/29 16:54:49.304+00,49.170582,1701,2988183694
16.613632,49.195068,false,16.613632,1357,0,180,{EA6D8C7A-2BCF-41AE-B9C2-5D4C3B56331B},2,0,5225,1,00212,2,true,1921,2023/09/29 16:54:49.304+00,49.195068,1706,2988183695
17.212122,49.02462,false,17.212122,16831,4,135,{815B5985-2D89-4817-A39D-D3ABCFCB19BA},666,4,49,1,66601,666,true,21661,2023/09/29 16:54:49.304+00,49.02462,16846,2988183696
16.678646,49.200325,false,16.678646,1780,2,270,{2CCA6794-5771-43D6-AECC-2095EE707BFE},58,2,5097,0,05805,58,true,7039,2023/09/29 16:54:49.304+00,49.200325,1611,2988183697
16.547661,49.394741,false,16.547661,12458,4,0,{6105919E-FE02-49D9-ADDD-BFA0FCCD547E},313,4,22,1,31301,313,true,21580,2023/09/29 16:54:49.304+00,49.394741,12524,2988183698
16.535328,49.187313,false,16.535328,1209,2,135,{3EF81C76-94E1-45BB-9010-1CCD6CDFDFA6},50,2,5097,0,05003,50,true,2031,2023/09/29 16:54:49.305+00,49.187313,1361,2988183699
16.653067,49.374474,false,16.653067,12379,4,135,{8E08A4E8-A37F-453F-84AD-B073B77D5A0E},221,4,31,0,22301,221,true,21941,2023/09/29 16:54:49.305+00,49.374474,12379,2988183700
16.628515,49.158367,false,16.628515,7524,2,135,{6C7396C1-93E2-434C-805F-11A3C1C2F5D5},67,2,5114,0,06709,67,true,7105,2023/09/29 16:54:49.305+00,49.158367,1213,2988183701
16.582548,49.414825,false,16.582548,12450,4,45,{677A4F97-9EBB-40F6-A139-FDB8D595D610},301,4,105,0,30107,301,true,21225,2023/09/29 16:54:49.305+00,49.414825,12690,2988183702
16.893171,48.749905,false,16.893171,15730,4,225,{976EE3F1-B8C1-4933-88BC-913A5E72C018},562,4,20,0,56004,562,true,21938,2023/09/29 16:54:49.305+00,48.749905,15755,2988183703
16.586742,49.194946,false,16.586742,1723,1,90,{81B8CE97-818C-4D30-8B15-DC3D00B0C00C},38,1,5107,0,03907,38,true,3063,2023/09/29 16:54:49.305+00,49.194946,1257,2988183704
16.320738,49.404022,false,16.320738,13424,4,315,{C27468D8-DC09-49B5-AD8D-E94294EBA02C},335,4,31,1,33503,335,true,21629,2023/09/29 16:54:49.301+00,49.404022,13526,2988183705
16.586174,49.2122,false,16.586174,1601,1,270,{B359F98B-A333-451B-9EA5-22DF88E05414},36,1,5150,2,03605,36,true,3662,2023/09/29 16:54:49.301+00,49.2122,1258,2988183706
16.594149,49.187866,false,16.594149,1512,2,315,{1A2BA0F1-4DB4-4444-9B98-62B8732C3610},84,2,1173,2,08404,84,true,2682,2023/09/29 16:54:49.301+00,49.187866,1611,2988183707
16.320178,49.361945,false,16.320178,13411,5,270,{6FEE4097-201C-4B8B-8C38-14F657B92B06},123,5,972,2,12310,R9,false,30069,2023/09/29 16:54:49.301+00,49.361945,13334,2988183708
16.678736,49.168472,false,16.678736,1581,2,45,{E112CF2F-1093-4FB6-BC09-95E4B6DAA8FE},77,2,5140,0,07707,77,true,7083,2023/09/29 16:54:49.301+00,49.168472,1581,2988183709
16.584879,49.222103,false,16.584879,1567,0,315,{8095586B-2ADD-412F-9C49-6F55E919CC9B},12,0,5212,0,01206,12,true,1923,2023/09/29 16:54:49.301+00,49.222103,1659,2988183710
16.612036,49.165127,false,16.612036,1275,2,90,{78B08234-9FD4-4539-90A9-F044B2BFFA3C},50,2,5095,1,05001,50,true,2635,2023/09/29 16:54:49.301+00,49.165127,1361,2988183711
16.53986,49.298267,false,16.53986,13133,2,90,{6A4A89BF-B57A-4227-B443-168655619E81},71,2,5042,0,04108,71,true,7727,2023/09/29 16:54:49.301+00,49.298267,1286,2988183712
16.597559,49.202873,false,16.597559,1121,0,315,{DB0B2BF9-33D7-4A6F-A406-F2073F41917C},12,0,5214,0,01209,12,true,1112,2023/09/29 16:54:49.301+00,49.202873,1659,2988183713
16.607544,49.198372,false,16.607544,1397,0,225,{76AD6716-BDD4-4F0F-8462-124284EC9D69},5,0,5213,2,00502,5,true,1904,2023/09/29 16:54:49.301+00,49.198372,1706,2988183714
