#group,false,false,false,false,true,true,true,true
#datatype,string,long,dateTime:RFC3339,double,string,string,string,string
#default,_result,,,,,,,
,result,table,_time,_value,_field,_measurement,code,owner
,,0,2023-08-16T17:32:17Z,291,value,co_8h,BBMLA,SMBrno
,,0,2023-08-16T18:32:17Z,291,value,co_8h,BBMLA,SMBrno
,,0,2023-08-16T19:32:17Z,300,value,co_8h,BBMLA,SMBrno
,,0,2023-08-16T20:32:18Z,311,value,co_8h,BBMLA,SMBrno
,,0,2023-08-16T21:32:17Z,262,value,co_8h,BBMLA,SMBrno
,,0,2023-08-16T22:32:18Z,233,value,co_8h,BBMLA,SMBrno
,,0,2023-08-16T23:32:18Z,233,value,co_8h,BBMLA,SMBrno
,,0,2023-08-17T00:32:17Z,216,value,co_8h,BBMLA,SMBrno
,,0,2023-08-17T01:32:18Z,200,value,co_8h,BBMLA,SMBrno
,,0,2023-08-17T02:32:18Z,200,value,co_8h,BBMLA,SMBrno
,,0,2023-08-17T03:32:17Z,200,value,co_8h,BBMLA,SMBrno
,,0,2023-08-17T05:32:23Z,218,value,co_8h,BBMLA,SMBrno
,,0,2023-08-17T06:32:22Z,233,value,co_8h,BBMLA,SMBrno
,,0,2023-08-17T07:32:23Z,262,value,co_8h,BBMLA,SMBrno
,,0,2023-08-17T08:32:24Z,266,value,co_8h,BBMLA,SMBrno
,,0,2023-08-17T09:32:25Z,277,value,co_8h,BBMLA,SMBrno
,,0,2023-08-17T11:32:24Z,306,value,co_8h,BBMLA,SMBrno
,,0,2023-08-17T12:32:25Z,316,value,co_8h,BBMLA,SMBrno
,,0,2023-08-17T14:32:24Z,335,value,co_8h,BBMLA,SMBrno
,,0,2023-08-17T15:32:25Z,333,value,co_8h,BBMLA,SMBrno
,,0,2023-08-17T16:32:25Z,320,value,co_8h,BBMLA,SMBrno
,,0,2023-08-17T17:32:26Z,316,value,co_8h,BBMLA,SMBrno
,,0,2023-08-17T18:32:26Z,316,value,co_8h,BBMLA,SMBrno
,,0,2023-08-17T20:32:26Z,316,value,co_8h,BBMLA,SMBrno
,,0,2023-08-17T21:32:26Z,316,value,co_8h,BBMLA,SMBrno
,,0,2023-08-17T22:32:26Z,320,value,co_8h,BBMLA,SMBrno
,,0,2023-08-17T23:32:26Z,335,value,co_8h,BBMLA,SMBrno
,,0,2023-08-18T00:32:26Z,350,value,co_8h,BBMLA,SMBrno
,,0,2023-08-18T02:32:27Z,306,value,co_8h,BBMLA,SMBrno
,,0,2023-08-18T03:32:27Z,300,value,co_8h,BBMLA,SMBrno
,,0,2023-08-18T04:32:26Z,283,value,co_8h,BBMLA,SMBrno
,,0,2023-08-18T05:32:27Z,262,value,co_8h,BBMLA,SMBrno
,,0,2023-08-18T06:32:27Z,248,value,co_8h,BBMLA,SMBrno
,,0,2023-08-18T07:32:26Z,233,value,co_8h,BBMLA,SMBrno
,,0,2023-08-18T08:32:27Z,233,value,co_8h,BBMLA,SMBrno
,,0,2023-08-18T09:32:27Z,233,value,co_8h,BBMLA,SMBrno
,,0,2023-08-18T11:32:27Z,262,value,co_8h,BBMLA,SMBrno
,,0,2023-08-18T12:32:27Z,262,value,co_8h,BBMLA,SMBrno
,,0,2023-08-18T13:32:28Z,248,value,co_8h,BBMLA,SMBrno
,,0,2023-08-18T14:32:27Z,233,value,co_8h,BBMLA,SMBrno
,,0,2023-08-18T15:32:28Z,233,value,co_8h,BBMLA,SMBrno
,,0,2023-08-18T16:32:28Z,233,value,co_8h,BBMLA,SMBrno
,,0,2023-08-18T17:32:27Z,233,value,co_8h,BBMLA,SMBrno
,,0,2023-08-18T18:32:28Z,216,value,co_8h,BBMLA,SMBrno
,,0,2023-08-18T19:32:28Z,233,value,co_8h,BBMLA,SMBrno
,,0,2023-08-18T20:32:27Z,233,value,co_8h,BBMLA,SMBrno
,,0,2023-08-18T21:32:28Z,306,value,co_8h,BBMLA,SMBrno
,,0,2023-08-18T22:32:28Z,333,value,co_8h,BBMLA,SMBrno
,,0,2023-08-18T23:32:29Z,350,value,co_8h,BBMLA,SMBrno
,,0,2023-08-19T00:32:29Z,366,value,co_8h,BBMLA,SMBrno
,,0,2023-08-19T01:32:29Z,379,value,co_8h,BBMLA,SMBrno
,,0,2023-08-19T02:32:29Z,383,value,co_8h,BBMLA,SMBrno
,,0,2023-08-19T03:32:29Z,366,value,co_8h,BBMLA,SMBrno
,,0,2023-08-19T04:32:29Z,350,value,co_8h,BBMLA,SMBrno
,,0,2023-08-19T06:32:30Z,316,value,co_8h,BBMLA,SMBrno
,,0,2023-08-19T07:32:30Z,300,value,co_8h,BBMLA,SMBrno
,,0,2023-08-19T09:32:43Z,266,value,co_8h,BBMLA,SMBrno
,,0,2023-08-19T10:32:42Z,266,value,co_8h,BBMLA,SMBrno
,,0,2023-08-19T12:32:43Z,250,value,co_8h,BBMLA,SMBrno
,,0,2023-08-19T13:32:42Z,250,value,co_8h,BBMLA,SMBrno
,,0,2023-08-19T14:32:43Z,248,value,co_8h,BBMLA,SMBrno
,,0,2023-08-19T15:32:43Z,250,value,co_8h,BBMLA,SMBrno
,,0,2023-08-19T16:32:44Z,248,value,co_8h,BBMLA,SMBrno
,,0,2023-08-19T17:32:44Z,250,value,co_8h,BBMLA,SMBrno
,,0,2023-08-19T18:32:44Z,233,value,co_8h,BBMLA,SMBrno
,,0,2023-08-19T19:32:44Z,233,value,co_8h,BBMLA,SMBrno
,,0,2023-08-19T20:32:44Z,250,value,co_8h,BBMLA,SMBrno
,,0,2023-08-19T21:32:44Z,283,value,co_8h,BBMLA,SMBrno
,,0,2023-08-19T22:32:44Z,316,value,co_8h,BBMLA,SMBrno
,,0,2023-08-19T23:32:44Z,364,value,co_8h,BBMLA,SMBrno
,,0,2023-08-20T00:32:44Z,379,value,co_8h,BBMLA,SMBrno
,,0,2023-08-20T01:32:45Z,393,value,co_8h,BBMLA,SMBrno
,,0,2023-08-20T02:32:45Z,416,value,co_8h,BBMLA,SMBrno
,,0,2023-08-20T03:32:44Z,399,value,co_8h,BBMLA,SMBrno
,,0,2023-08-20T04:32:45Z,366,value,co_8h,BBMLA,SMBrno
,,0,2023-08-20T05:32:45Z,320,value,co_8h,BBMLA,SMBrno
,,0,2023-08-20T06:32:44Z,291,value,co_8h,BBMLA,SMBrno
,,0,2023-08-20T07:32:45Z,266,value,co_8h,BBMLA,SMBrno
,,0,2023-08-20T08:32:47Z,250,value,co_8h,BBMLA,SMBrno
,,0,2023-08-20T09:32:47Z,233,value,co_8h,BBMLA,SMBrno
,,0,2023-08-20T10:32:47Z,233,value,co_8h,BBMLA,SMBrno
,,0,2023-08-20T11:32:47Z,250,value,co_8h,BBMLA,SMBrno
,,0,2023-08-20T12:32:47Z,250,value,co_8h,BBMLA,SMBrno
,,0,2023-08-20T13:32:47Z,252,value,co_8h,BBMLA,SMBrno
,,0,2023-08-20T14:32:47Z,233,value,co_8h,BBMLA,SMBrno
,,0,2023-08-20T15:32:47Z,233,value,co_8h,BBMLA,SMBrno
,,0,2023-08-20T16:32:48Z,233,value,co_8h,BBMLA,SMBrno
,,0,2023-08-20T17:32:48Z,216,value,co_8h,BBMLA,SMBrno
,,0,2023-08-20T18:32:48Z,194,value,co_8h,BBMLA,SMBrno
,,0,2023-08-20T20:32:48Z,233,value,co_8h,BBMLA,SMBrno
,,0,2023-08-20T21:32:48Z,266,value,co_8h,BBMLA,SMBrno
,,0,2023-08-20T23:32:48Z,335,value,co_8h,BBMLA,SMBrno
,,0,2023-08-21T00:32:49Z,366,value,co_8h,BBMLA,SMBrno
,,0,2023-08-21T01:32:48Z,383,value,co_8h,BBMLA,SMBrno
,,0,2023-08-21T02:32:48Z,379,value,co_8h,BBMLA,SMBrno
,,0,2023-08-21T03:32:49Z,364,value,co_8h,BBMLA,SMBrno
,,0,2023-08-21T05:32:48Z,291,value,co_8h,BBMLA,SMBrno
,,0,2023-08-21T06:32:49Z,266,value,co_8h,BBMLA,SMBrno
,,0,2023-08-21T07:32:48Z,248,value,co_8h,BBMLA,SMBrno
,,0,2023-08-21T08:32:48Z,248,value,co_8h,BBMLA,SMBrno
,,0,2023-08-21T09:32:49Z,233,value,co_8h,BBMLA,SMBrno
,,0,2023-08-21T10:32:48Z,248,value,co_8h,BBMLA,SMBrno
,,0,2023-08-21T12:32:50Z,248,value,co_8h,BBMLA,SMBrno
,,0,2023-08-21T13:32:50Z,262,value,co_8h,BBMLA,SMBrno
,,0,2023-08-21T14:32:50Z,262,value,co_8h,BBMLA,SMBrno
,,0,2023-08-21T15:32:50Z,248,value,co_8h,BBMLA,SMBrno
,,0,2023-08-21T16:32:50Z,218,value,co_8h,BBMLA,SMBrno
,,0,2023-08-21T18:32:50Z,189,value,co_8h,BBMLA,SMBrno
,,0,2023-08-21T19:32:50Z,189,value,co_8h,BBMLA,SMBrno
,,0,2023-08-21T20:32:50Z,189,value,co_8h,BBMLA,SMBrno
,,0,2023-08-21T21:32:50Z,204,value,co_8h,BBMLA,SMBrno
,,0,2023-08-21T22:32:50Z,189,value,co_8h,BBMLA,SMBrno
,,0,2023-08-22T00:32:51Z,218,value,co_8h,BBMLA,SMBrno
,,0,2023-08-22T01:32:50Z,233,value,co_8h,BBMLA,SMBrno
,,0,2023-08-22T03:32:51Z,233,value,co_8h,BBMLA,SMBrno
,,0,2023-08-22T04:32:50Z,233,value,co_8h,BBMLA,SMBrno
,,0,2023-08-22T05:32:51Z,218,value,co_8h,BBMLA,SMBrno
,,0,2023-08-22T06:32:51Z,233,value,co_8h,BBMLA,SMBrno
,,0,2023-08-22T07:32:50Z,233,value,co_8h,BBMLA,SMBrno
,,0,2023-08-22T08:32:51Z,233,value,co_8h,BBMLA,SMBrno
,,0,2023-08-22T09:32:52Z,248,value,co_8h,BBMLA,SMBrno
,,0,2023-08-22T10:32:52Z,262,value,co_8h,BBMLA,SMBrno
,,0,2023-08-22T11:32:51Z,277,value,co_8h,BBMLA,SMBrno
,,0,2023-08-22T12:32:52Z,291,value,co_8h,BBMLA,SMBrno
,,0,2023-08-22T13:32:52Z,291,value,co_8h,BBMLA,SMBrno
,,0,2023-08-22T15:32:52Z,291,value,co_8h,BBMLA,SMBrno
,,0,2023-08-22T16:32:52Z,277,value,co_8h,BBMLA,SMBrno
,,0,2023-08-22T17:32:51Z,262,value,co_8h,BBMLA,SMBrno
,,0,2023-08-22T18:32:52Z,250,value,co_8h,BBMLA,SMBrno
,,0,2023-08-22T19:32:52Z,233,value,co_8h,BBMLA,SMBrno
,,0,2023-08-23T16:33:15Z,369,value,co_8h,BBMLA,SMBrno
,,0,2023-08-23T17:33:15Z,366,value,co_8h,BBMLA,SMBrno
,,0,2023-08-23T18:33:16Z,350,value,co_8h,BBMLA,SMBrno
,,0,2023-08-23T19:33:15Z,335,value,co_8h,BBMLA,SMBrno
,,0,2023-08-23T20:33:17Z,320,value,co_8h,BBMLA,SMBrno
,,0,2023-08-23T21:33:17Z,291,value,co_8h,BBMLA,SMBrno
,,0,2023-08-23T22:33:17Z,277,value,co_8h,BBMLA,SMBrno
,,0,2023-08-24T00:33:17Z,248,value,co_8h,BBMLA,SMBrno
,,0,2023-08-24T01:33:17Z,233,value,co_8h,BBMLA,SMBrno
,,0,2023-08-24T02:33:17Z,233,value,co_8h,BBMLA,SMBrno
,,0,2023-08-24T03:33:17Z,233,value,co_8h,BBMLA,SMBrno
,,0,2023-08-24T04:33:17Z,233,value,co_8h,BBMLA,SMBrno
,,0,2023-08-24T06:33:19Z,233,value,co_8h,BBMLA,SMBrno
,,0,2023-08-24T07:33:19Z,233,value,co_8h,BBMLA,SMBrno
,,0,2023-08-24T08:33:18Z,218,value,co_8h,BBMLA,SMBrno
,,0,2023-08-24T09:33:19Z,218,value,co_8h,BBMLA,SMBrno
,,0,2023-08-24T10:33:19Z,233,value,co_8h,BBMLA,SMBrno
,,0,2023-08-24T11:33:18Z,248,value,co_8h,BBMLA,SMBrno
,,0,2023-08-24T12:33:19Z,248,value,co_8h,BBMLA,SMBrno
,,0,2023-08-24T13:33:19Z,248,value,co_8h,BBMLA,SMBrno
,,0,2023-08-24T14:33:18Z,248,value,co_8h,BBMLA,SMBrno
,,0,2023-08-24T15:33:19Z,248,value,co_8h,BBMLA,SMBrno
,,0,2023-08-24T16:33:19Z,262,value,co_8h,BBMLA,SMBrno
,,0,2023-08-24T17:33:18Z,277,value,co_8h,BBMLA,SMBrno
,,0,2023-08-24T18:33:19Z,277,value,co_8h,BBMLA,SMBrno
,,0,2023-08-24T19:33:20Z,291,value,co_8h,BBMLA,SMBrno
,,0,2023-08-24T20:33:20Z,320,value,co_8h,BBMLA,SMBrno
,,0,2023-08-24T21:33:29Z,350,value,co_8h,BBMLA,SMBrno
,,0,2023-08-24T22:33:29Z,379,value,co_8h,BBMLA,SMBrno
,,0,2023-08-25T00:33:29Z,422,value,co_8h,BBMLA,SMBrno
,,0,2023-08-25T01:33:29Z,422,value,co_8h,BBMLA,SMBrno
,,0,2023-08-25T02:33:29Z,408,value,co_8h,BBMLA,SMBrno
,,0,2023-08-25T03:33:29Z,379,value,co_8h,BBMLA,SMBrno
,,0,2023-08-25T04:33:30Z,350,value,co_8h,BBMLA,SMBrno
,,0,2023-08-25T06:33:30Z,277,value,co_8h,BBMLA,SMBrno
,,0,2023-08-25T07:33:30Z,248,value,co_8h,BBMLA,SMBrno
,,0,2023-08-25T09:33:30Z,218,value,co_8h,BBMLA,SMBrno
,,0,2023-08-25T10:33:30Z,218,value,co_8h,BBMLA,SMBrno
,,0,2023-08-25T12:33:30Z,204,value,co_8h,BBMLA,SMBrno
,,0,2023-08-25T13:33:30Z,204,value,co_8h,BBMLA,SMBrno
,,0,2023-08-25T14:33:30Z,204,value,co_8h,BBMLA,SMBrno
,,0,2023-08-25T15:33:30Z,204,value,co_8h,BBMLA,SMBrno
,,0,2023-08-25T16:33:30Z,189,value,co_8h,BBMLA,SMBrno
,,0,2023-08-25T17:33:30Z,175,value,co_8h,BBMLA,SMBrno
,,1,2023-08-01T00:28:26Z,283,value,co_8h,BBMSA,SMBrno
,,1,2023-08-01T01:28:26Z,250,value,co_8h,BBMSA,SMBrno
,,1,2023-08-01T02:28:26Z,200,value,co_8h,BBMSA,SMBrno
,,1,2023-08-01T04:28:26Z,248,value,co_8h,BBMSA,SMBrno
,,1,2023-08-01T05:28:26Z,250,value,co_8h,BBMSA,SMBrno
,,1,2023-08-01T06:28:26Z,364,value,co_8h,BBMSA,SMBrno
,,1,2023-08-01T07:28:26Z,451,value,co_8h,BBMSA,SMBrno
,,1,2023-08-01T08:28:26Z,483,value,co_8h,BBMSA,SMBrno
,,1,2023-08-01T09:28:26Z,599,value,co_8h,BBMSA,SMBrno
,,1,2023-08-01T10:28:26Z,649,value,co_8h,BBMSA,SMBrno
,,1,2023-08-01T12:28:26Z,716,value,co_8h,BBMSA,SMBrno
,,1,2023-08-01T13:28:26Z,699,value,co_8h,BBMSA,SMBrno
,,1,2023-08-01T14:28:26Z,699,value,co_8h,BBMSA,SMBrno
,,1,2023-08-01T15:28:26Z,670,value,co_8h,BBMSA,SMBrno
,,1,2023-08-01T16:28:26Z,670,value,co_8h,BBMSA,SMBrno
,,1,2023-08-01T17:28:26Z,682,value,co_8h,BBMSA,SMBrno
,,1,2023-08-01T18:28:27Z,699,value,co_8h,BBMSA,SMBrno
,,1,2023-08-01T19:28:27Z,699,value,co_8h,BBMSA,SMBrno
,,1,2023-08-01T20:28:27Z,716,value,co_8h,BBMSA,SMBrno
,,1,2023-08-01T21:28:27Z,718,value,co_8h,BBMSA,SMBrno
,,1,2023-08-01T22:28:27Z,699,value,co_8h,BBMSA,SMBrno
,,1,2023-08-01T23:28:27Z,684,value,co_8h,BBMSA,SMBrno
,,1,2023-08-02T01:28:47Z,649,value,co_8h,BBMSA,SMBrno
,,1,2023-08-02T02:28:46Z,632,value,co_8h,BBMSA,SMBrno
,,1,2023-08-02T03:28:47Z,582,value,co_8h,BBMSA,SMBrno
,,1,2023-08-02T04:28:47Z,566,value,co_8h,BBMSA,SMBrno
,,1,2023-08-02T05:28:46Z,553,value,co_8h,BBMSA,SMBrno
,,1,2023-08-02T06:28:47Z,553,value,co_8h,BBMSA,SMBrno
,,1,2023-08-02T07:28:47Z,568,value,co_8h,BBMSA,SMBrno
,,1,2023-08-02T08:28:48Z,582,value,co_8h,BBMSA,SMBrno
,,1,2023-08-02T09:28:47Z,582,value,co_8h,BBMSA,SMBrno
,,1,2023-08-02T10:28:48Z,597,value,co_8h,BBMSA,SMBrno
,,1,2023-08-02T11:28:48Z,582,value,co_8h,BBMSA,SMBrno
,,1,2023-08-02T12:28:49Z,568,value,co_8h,BBMSA,SMBrno
,,1,2023-08-02T13:28:48Z,539,value,co_8h,BBMSA,SMBrno
,,1,2023-08-02T14:28:49Z,495,value,co_8h,BBMSA,SMBrno
,,1,2023-08-02T15:28:49Z,451,value,co_8h,BBMSA,SMBrno
,,1,2023-08-02T16:28:48Z,416,value,co_8h,BBMSA,SMBrno
,,1,2023-08-02T17:28:49Z,383,value,co_8h,BBMSA,SMBrno
,,1,2023-08-02T18:28:49Z,350,value,co_8h,BBMSA,SMBrno
,,1,2023-08-02T19:28:48Z,350,value,co_8h,BBMSA,SMBrno
,,1,2023-08-02T20:28:49Z,350,value,co_8h,BBMSA,SMBrno
,,1,2023-08-02T21:28:49Z,350,value,co_8h,BBMSA,SMBrno
,,1,2023-08-02T22:28:48Z,350,value,co_8h,BBMSA,SMBrno
,,1,2023-08-02T23:28:50Z,366,value,co_8h,BBMSA,SMBrno
,,1,2023-08-03T00:28:50Z,366,value,co_8h,BBMSA,SMBrno
,,1,2023-08-03T01:28:56Z,366,value,co_8h,BBMSA,SMBrno
,,1,2023-08-03T02:28:56Z,383,value,co_8h,BBMSA,SMBrno
,,1,2023-08-03T03:28:56Z,379,value,co_8h,BBMSA,SMBrno
,,1,2023-08-03T04:28:56Z,408,value,co_8h,BBMSA,SMBrno
,,1,2023-08-03T05:28:57Z,416,value,co_8h,BBMSA,SMBrno
,,1,2023-08-03T07:28:56Z,582,value,co_8h,BBMSA,SMBrno
,,1,2023-08-03T08:28:57Z,655,value,co_8h,BBMSA,SMBrno
,,1,2023-08-03T09:28:57Z,714,value,co_8h,BBMSA,SMBrno
,,1,2023-08-03T10:28:56Z,757,value,co_8h,BBMSA,SMBrno
,,1,2023-08-03T11:28:57Z,772,value,co_8h,BBMSA,SMBrno
,,1,2023-08-03T12:28:57Z,799,value,co_8h,BBMSA,SMBrno
,,1,2023-08-03T13:28:56Z,757,value,co_8h,BBMSA,SMBrno
,,1,2023-08-03T14:28:57Z,714,value,co_8h,BBMSA,SMBrno
,,1,2023-08-03T15:28:57Z,670,value,co_8h,BBMSA,SMBrno
,,1,2023-08-03T16:28:56Z,632,value,co_8h,BBMSA,SMBrno
,,1,2023-08-03T17:28:57Z,566,value,co_8h,BBMSA,SMBrno
,,1,2023-08-03T18:28:58Z,549,value,co_8h,BBMSA,SMBrno
,,1,2023-08-03T19:28:58Z,524,value,co_8h,BBMSA,SMBrno
,,1,2023-08-03T20:28:57Z,516,value,co_8h,BBMSA,SMBrno
,,1,2023-08-03T21:28:58Z,499,value,co_8h,BBMSA,SMBrno
,,1,2023-08-03T22:28:58Z,466,value,co_8h,BBMSA,SMBrno
,,1,2023-08-04T00:28:58Z,433,value,co_8h,BBMSA,SMBrno
,,1,2023-08-04T01:28:58Z,416,value,co_8h,BBMSA,SMBrno
,,1,2023-08-04T03:28:59Z,379,value,co_8h,BBMSA,SMBrno
,,1,2023-08-04T04:28:59Z,364,value,co_8h,BBMSA,SMBrno
,,1,2023-08-04T06:29:06Z,437,value,co_8h,BBMSA,SMBrno
,,1,2023-08-04T07:29:06Z,433,value,co_8h,BBMSA,SMBrno
,,1,2023-08-04T08:29:05Z,481,value,co_8h,BBMSA,SMBrno
,,1,2023-08-04T09:29:06Z,495,value,co_8h,BBMSA,SMBrno
,,1,2023-08-04T10:29:06Z,524,value,co_8h,BBMSA,SMBrno
,,1,2023-08-04T11:29:05Z,539,value,co_8h,BBMSA,SMBrno
,,1,2023-08-04T12:29:06Z,553,value,co_8h,BBMSA,SMBrno
,,1,2023-08-04T13:29:07Z,549,value,co_8h,BBMSA,SMBrno
,,1,2023-08-04T14:29:07Z,510,value,co_8h,BBMSA,SMBrno
,,1,2023-08-04T16:29:07Z,510,value,co_8h,BBMSA,SMBrno
,,1,2023-08-04T17:29:07Z,516,value,co_8h,BBMSA,SMBrno
,,1,2023-08-04T18:29:06Z,516,value,co_8h,BBMSA,SMBrno
,,1,2023-08-04T19:29:07Z,524,value,co_8h,BBMSA,SMBrno
,,1,2023-08-04T20:29:07Z,533,value,co_8h,BBMSA,SMBrno
,,1,2023-08-04T21:29:06Z,549,value,co_8h,BBMSA,SMBrno
,,1,2023-08-04T22:29:08Z,566,value,co_8h,BBMSA,SMBrno
,,1,2023-08-04T23:29:08Z,549,value,co_8h,BBMSA,SMBrno
,,1,2023-08-05T00:29:12Z,533,value,co_8h,BBMSA,SMBrno
,,1,2023-08-05T02:29:13Z,483,value,co_8h,BBMSA,SMBrno
,,1,2023-08-05T03:29:12Z,466,value,co_8h,BBMSA,SMBrno
,,1,2023-08-05T04:29:12Z,433,value,co_8h,BBMSA,SMBrno
,,1,2023-08-05T05:29:14Z,383,value,co_8h,BBMSA,SMBrno
,,1,2023-08-05T06:29:14Z,335,value,co_8h,BBMSA,SMBrno
,,1,2023-08-05T07:29:14Z,316,value,co_8h,BBMSA,SMBrno
,,1,2023-08-05T08:29:14Z,300,value,co_8h,BBMSA,SMBrno
,,1,2023-08-05T09:29:14Z,316,value,co_8h,BBMSA,SMBrno
,,1,2023-08-05T10:29:14Z,300,value,co_8h,BBMSA,SMBrno
,,1,2023-08-05T11:29:14Z,291,value,co_8h,BBMSA,SMBrno
,,1,2023-08-05T12:29:14Z,306,value,co_8h,BBMSA,SMBrno
,,1,2023-08-05T14:29:15Z,350,value,co_8h,BBMSA,SMBrno
,,1,2023-08-05T15:29:14Z,350,value,co_8h,BBMSA,SMBrno
,,1,2023-08-05T16:29:15Z,330,value,co_8h,BBMSA,SMBrno
,,1,2023-08-05T17:29:15Z,364,value,co_8h,BBMSA,SMBrno
,,1,2023-08-05T18:29:14Z,364,value,co_8h,BBMSA,SMBrno
,,1,2023-08-05T19:29:15Z,383,value,co_8h,BBMSA,SMBrno
,,1,2023-08-05T20:29:15Z,383,value,co_8h,BBMSA,SMBrno
,,1,2023-08-05T21:29:16Z,383,value,co_8h,BBMSA,SMBrno
,,1,2023-08-05T23:29:16Z,335,value,co_8h,BBMSA,SMBrno
,,1,2023-08-06T00:29:16Z,316,value,co_8h,BBMSA,SMBrno
,,1,2023-08-06T01:29:15Z,300,value,co_8h,BBMSA,SMBrno
,,1,2023-08-06T02:29:16Z,291,value,co_8h,BBMSA,SMBrno
,,1,2023-08-06T03:29:16Z,266,value,co_8h,BBMSA,SMBrno
,,1,2023-08-06T05:29:17Z,300,value,co_8h,BBMSA,SMBrno
,,1,2023-08-06T06:29:17Z,316,value,co_8h,BBMSA,SMBrno
,,1,2023-08-06T07:29:17Z,350,value,co_8h,BBMSA,SMBrno
,,1,2023-08-06T08:29:17Z,366,value,co_8h,BBMSA,SMBrno
,,1,2023-08-06T09:29:17Z,383,value,co_8h,BBMSA,SMBrno
,,1,2023-08-06T10:29:17Z,393,value,co_8h,BBMSA,SMBrno
,,1,2023-08-06T11:29:17Z,383,value,co_8h,BBMSA,SMBrno
,,1,2023-08-06T12:29:17Z,388,value,co_8h,BBMSA,SMBrno
,,1,2023-08-06T14:29:17Z,393,value,co_8h,BBMSA,SMBrno
,,1,2023-08-06T15:29:18Z,383,value,co_8h,BBMSA,SMBrno
,,1,2023-08-06T16:29:18Z,383,value,co_8h,BBMSA,SMBrno
,,1,2023-08-06T17:29:18Z,433,value,co_8h,BBMSA,SMBrno
,,1,2023-08-06T18:29:18Z,481,value,co_8h,BBMSA,SMBrno
,,1,2023-08-06T19:29:18Z,499,value,co_8h,BBMSA,SMBrno
,,1,2023-08-06T20:29:19Z,549,value,co_8h,BBMSA,SMBrno
,,1,2023-08-06T21:29:19Z,566,value,co_8h,BBMSA,SMBrno
,,1,2023-08-06T22:29:18Z,549,value,co_8h,BBMSA,SMBrno
,,1,2023-08-06T23:29:19Z,524,value,co_8h,BBMSA,SMBrno
,,1,2023-08-07T00:29:19Z,499,value,co_8h,BBMSA,SMBrno
,,1,2023-08-07T01:29:20Z,422,value,co_8h,BBMSA,SMBrno
,,1,2023-08-07T02:29:20Z,399,value,co_8h,BBMSA,SMBrno
,,1,2023-08-07T03:29:20Z,335,value,co_8h,BBMSA,SMBrno
,,1,2023-08-07T04:29:20Z,316,value,co_8h,BBMSA,SMBrno
,,1,2023-08-07T05:29:20Z,320,value,co_8h,BBMSA,SMBrno
,,1,2023-08-07T06:29:20Z,316,value,co_8h,BBMSA,SMBrno
,,1,2023-08-07T07:29:20Z,311,value,co_8h,BBMSA,SMBrno
,,1,2023-08-07T08:29:20Z,408,value,co_8h,BBMSA,SMBrno
,,1,2023-08-07T09:29:20Z,437,value,co_8h,BBMSA,SMBrno
,,1,2023-08-07T10:29:20Z,466,value,co_8h,BBMSA,SMBrno
,,1,2023-08-07T10:30:48Z,466,value,co_8h,BBMSA,SMBrno
,,1,2023-08-07T11:30:47Z,481,value,co_8h,BBMSA,SMBrno
,,1,2023-08-07T12:30:48Z,495,value,co_8h,BBMSA,SMBrno
,,1,2023-08-07T13:30:48Z,481,value,co_8h,BBMSA,SMBrno
,,1,2023-08-07T14:30:47Z,466,value,co_8h,BBMSA,SMBrno
,,1,2023-08-07T15:30:48Z,449,value,co_8h,BBMSA,SMBrno
,,1,2023-08-07T16:30:48Z,416,value,co_8h,BBMSA,SMBrno
,,1,2023-08-07T17:30:47Z,383,value,co_8h,BBMSA,SMBrno
,,1,2023-08-07T19:30:48Z,300,value,co_8h,BBMSA,SMBrno
,,1,2023-08-07T20:30:48Z,248,value,co_8h,BBMSA,SMBrno
,,1,2023-08-07T21:30:48Z,218,value,co_8h,BBMSA,SMBrno
,,1,2023-08-07T22:30:49Z,200,value,co_8h,BBMSA,SMBrno
,,1,2023-08-07T23:30:48Z,166,value,co_8h,BBMSA,SMBrno
,,1,2023-08-08T00:30:48Z,150,value,co_8h,BBMSA,SMBrno
,,1,2023-08-08T01:30:49Z,131,value,co_8h,BBMSA,SMBrno
,,1,2023-08-08T02:30:48Z,133,value,co_8h,BBMSA,SMBrno
,,1,2023-08-08T04:30:49Z,183,value,co_8h,BBMSA,SMBrno
,,1,2023-08-08T05:30:48Z,291,value,co_8h,BBMSA,SMBrno
,,1,2023-08-08T06:30:50Z,364,value,co_8h,BBMSA,SMBrno
,,1,2023-08-08T07:30:50Z,422,value,co_8h,BBMSA,SMBrno
,,1,2023-08-08T08:30:50Z,495,value,co_8h,BBMSA,SMBrno
,,1,2023-08-08T09:30:50Z,549,value,co_8h,BBMSA,SMBrno
,,1,2023-08-08T10:30:50Z,597,value,co_8h,BBMSA,SMBrno
,,1,2023-08-08T11:30:50Z,597,value,co_8h,BBMSA,SMBrno
,,1,2023-08-08T12:30:50Z,597,value,co_8h,BBMSA,SMBrno
,,1,2023-08-08T13:30:50Z,568,value,co_8h,BBMSA,SMBrno
,,1,2023-08-08T14:30:50Z,553,value,co_8h,BBMSA,SMBrno
,,1,2023-08-08T16:30:50Z,516,value,co_8h,BBMSA,SMBrno
,,1,2023-08-08T17:30:50Z,466,value,co_8h,BBMSA,SMBrno
,,1,2023-08-08T18:30:51Z,466,value,co_8h,BBMSA,SMBrno
,,1,2023-08-08T19:31:12Z,466,value,co_8h,BBMSA,SMBrno
